,Country,Lat,Long,Date,confirmed_cases,death_cases,recovered_cases,confirm,recovered,death,death1,continent,color
36090,Peru,-9.19,-75.0152,2020-08-27,613378,28124,421877,"613,378","421,877","28,124",6.700655105176999,Americas,navy
36083,North Macedonia,41.6086,21.7453,2020-08-27,14004,585,10722,"14,004","10,722",585,1.759321259378384,Europe,red
36074,Montenegro,42.708678000000006,19.37439,2020-08-27,4558,89,3606,"4,558","3,606",89,1.6703237798941575,Europe,red
36054,Kosovo,42.602636,20.902977,2020-08-27,12683,488,8788,"12,683","8,788",488,1.7419165103663479,Europe,red
36072,Monaco,43.7333,7.4167,2020-08-27,154,4,116,154,116,4,1.6550721957083527,Europe,red
36092,Portugal,39.3999,-8.2245,2020-08-27,56673,1809,41357,"56,673","41,357","1,809",1.9789440716539752,Europe,red
36055,Kyrgyzstan,41.20438,74.766098,2020-08-27,43459,1057,37492,"43,459","37,492","1,057",1.844012409210148,Asia,orange
36056,Latvia,56.8796,24.6032,2020-08-27,1366,34,1163,"1,366","1,163",34,1.660455107773931,Europe,red
36057,Lebanon,33.8547,35.8623,2020-08-27,14937,146,4133,"14,937","4,133",146,1.6805513128187561,Asia,orange
36058,Lesotho,-29.61,28.2336,2020-08-27,1051,31,526,"1,051",526,31,1.659916816567373,Africa,cyan
36059,Liberia,6.4280550000000005,-9.429499,2020-08-27,1298,82,832,"1,298",832,82,1.669067767078856,Africa,cyan
36060,Libya,26.3351,17.228331,2020-08-27,12274,219,1209,"12,274","1,209",219,1.69364973217833,Africa,cyan
36061,Liechtenstein,47.14,9.55,2020-08-27,105,1,96,105,96,1,1.6545339045017948,Europe,red
36073,Mongolia,46.8625,103.8467,2020-08-27,301,0,291,301,291,0,1.654354474099609,Asia,orange
36062,Lithuania,55.1694,23.8813,2020-08-27,2762,85,1802,"2,762","1,802",85,1.6696060582854138,Europe,red
36065,Malawi,-13.2543,34.3015,2020-08-27,5496,173,3121,"5,496","3,121",173,1.6853959336777766,Africa,cyan
36066,Maldives,3.2028,73.2207,2020-08-27,7329,28,4691,"7,329","4,691",28,1.659378525360815,Asia,orange
36067,Mali,17.570692,-3.996166000000001,2020-08-27,2730,126,2054,"2,730","2,054",126,1.6769627047750375,Africa,cyan
36068,Malta,35.9375,14.3754,2020-08-27,1788,10,1121,"1,788","1,121",10,1.6561487781214683,Europe,red
36069,Mauritania,21.0079,-10.9408,2020-08-27,6993,158,6381,"6,993","6,381",158,1.6827044776449875,Africa,cyan
36070,Mexico,23.6345,-102.5528,2020-08-27,579914,62594,475532,"579,914","475,532","62,594",12.885621068526367,Americas,navy
36071,Moldova,47.4116,28.3699,2020-08-27,35546,977,24156,"35,546","24,156",977,1.8296579770352728,Europe,red
36063,Luxembourg,49.8153,6.1296,2020-08-27,7928,124,5854,"7,928","5,854",124,1.6766038439706654,Europe,red
36093,Qatar,25.3548,51.1839,2020-08-27,117988,195,114797,"117,988","114,797",195,1.6893434025258673,Asia,orange
36113,Suriname,3.9193,-56.0278,2020-08-27,3793,66,2893,"3,793","2,893",66,1.666196880643881,Americas,navy
36095,Rwanda,-1.9403,29.8739,2020-08-27,3672,15,1863,"3,672","1,863",15,1.6570459301323979,Africa,cyan
36118,Tanzania,-6.369028,34.888822,2020-08-27,509,21,183,509,183,21,1.6581225125455137,Africa,cyan
36119,Thailand,15.870032,100.992541,2020-08-27,3410,58,3237,"3,410","3,237",58,1.6647614374263935,Asia,orange
36120,Togo,8.6195,0.8248,2020-08-27,1326,27,946,"1,326",946,27,1.6591990949586293,Africa,cyan
36121,Trinidad and Tobago,10.6918,-61.2225,2020-08-27,1429,15,192,"1,429",192,15,1.6570459301323979,Americas,navy
36122,Tunisia,33.886917,9.537499,2020-08-27,3323,73,1504,"3,323","1,504",73,1.6674528934591826,Africa,cyan
36123,Turkey,38.9637,35.2433,2020-08-27,263998,6209,240792,"263,998","240,792","6,209",2.7684378412721133,Asia,orange
36124,United States of America,40.0,-100.0,2020-08-27,5867785,180785,2101326,"5,867,785","2,101,326","180,785",34.09267973328486,Americas,navy
36125,Uganda,1.373333,32.290275,2020-08-27,2679,28,1268,"2,679","1,268",28,1.659378525360815,Africa,cyan
36126,Ukraine,48.3794,31.1656,2020-08-27,114663,2449,56149,"114,663","56,149","2,449",2.093779529052977,Europe,red
36127,United Kingdom,270.02989800000006,-482.92466599999995,2020-08-27,332509,41564,1564,"332,509","1,564","41,564",9.112199710556038,Europe,red
36128,Uruguay,-32.5228,-55.7658,2020-08-27,1551,43,1333,"1,551","1,333",43,1.6620699813936044,Americas,navy
36129,Uzbekistan,41.377491,64.585262,2020-08-27,40447,298,37200,"40,447","37,200",298,1.707824733951019,Asia,orange
36130,Venezuela,6.4238,-66.5897,2020-08-27,42898,358,34147,"42,898","34,147",358,1.7185905580821756,Americas,navy
36131,West Bank and Gaza,31.9522,35.2332,2020-08-27,20677,141,14194,"20,677","14,194",141,1.6796541608078264,Asia,orange
36132,Western Sahara,24.2155,-12.8858,2020-08-27,10,1,8,10,8,1,1.6545339045017948,Africa,cyan
36133,Zambia,-13.133897,27.849332,2020-08-27,11601,282,10840,"11,601","10,840",282,1.7049538475160442,Africa,cyan
36053,South Korea,35.90775700000001,127.766922,2020-08-27,19077,316,14551,"19,077","14,551",316,1.711054481190366,Asia,orange
36117,Tajikistan,38.861,71.2761,2020-08-27,8449,68,7246,"8,449","7,246",68,1.6665557414482528,Asia,orange
36094,Romania,45.9432,24.9668,2020-08-27,83150,3459,36677,"83,150","36,677","3,459",2.275004235260777,Europe,red
36116,Taiwan,23.7,121.0,2020-08-27,487,7,462,487,462,7,1.6556104869149104,Asia,orange
36114,Sweden,60.128161,18.643501,2020-08-27,83958,5820,0,"83,958",0,"5,820",2.6986394148217823,Europe,red
36096,Saint Kitts and Nevis,17.357822,-62.782998,2020-08-27,17,0,17,17,17,0,1.654354474099609,Americas,navy
36097,Saint Lucia,13.9094,-60.9789,2020-08-27,26,0,25,26,25,0,1.654354474099609,Americas,navy
36098,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-08-27,60,0,57,60,57,0,1.654354474099609,Americas,navy
36099,San Marino,43.9424,12.4578,2020-08-27,710,42,658,710,658,42,1.6618905509914184,Europe,red
36100,Sao Tome and Principe,0.1864,6.6131,2020-08-27,894,15,846,894,846,15,1.6570459301323979,Africa,cyan
36101,Saudi Arabia,23.885942,45.079162,2020-08-27,311855,3785,286255,"311,855","286,255","3,785",2.3334985463733937,Asia,orange
36102,Senegal,14.4974,-14.4524,2020-08-27,13294,277,8974,"13,294","8,974",277,1.7040566955051144,Africa,cyan
36103,Serbia,44.0165,21.0059,2020-08-27,31099,707,0,"31,099",0,707,1.7812117684450688,Europe,red
36104,Seychelles,-4.6796,55.492,2020-08-27,136,0,127,136,127,0,1.654354474099609,Africa,cyan
36105,Sierra Leone,8.460555000000001,-11.779889,2020-08-27,2013,70,1581,"2,013","1,581",70,1.6669146022526247,Africa,cyan
36106,Singapore,1.2833,103.8333,2020-08-27,56572,27,55139,"56,572","55,139",27,1.6591990949586293,Asia,orange
36107,Slovakia,48.669,19.699,2020-08-27,3626,33,2206,"3,626","2,206",33,1.6602756773717449,Europe,red
36108,Slovenia,46.1512,14.9955,2020-08-27,2755,133,2199,"2,755","2,199",133,1.678218717590339,Europe,red
36109,Somalia,5.152149,46.199616,2020-08-27,3275,95,2443,"3,275","2,443",95,1.6714003623072733,Africa,cyan
36110,South Africa,-30.5595,22.9375,2020-08-27,618286,13628,531338,"618,286","531,338","13,628",4.099631995089606,Africa,cyan
36111,Sri Lanka,7.873054,80.77179699999998,2020-08-27,2986,12,2830,"2,986","2,830",12,1.6565076389258402,Asia,orange
36112,Sudan,12.8628,30.2176,2020-08-27,13045,823,6594,"13,045","6,594",823,1.802025695098638,Africa,cyan
36115,Switzerland,46.8182,8.2275,2020-08-27,41006,2003,34800,"41,006","34,800","2,003",2.0137535696780478,Europe,red
36134,Zimbabwe,-19.015438,29.154857,2020-08-27,6292,189,5010,"6,292","5,010",189,1.6882668201127515,Africa,cyan
36052,Kenya,-0.0236,37.9062,2020-08-27,33389,567,19368,"33,389","19,368",567,1.7560915121390372,Africa,cyan
36050,Jordan,31.24,36.51,2020-08-27,1801,15,1364,"1,801","1,364",15,1.6570459301323979,Asia,orange
35991,Bosnia and Herzegovina,43.9159,17.6791,2020-08-27,18920,582,12480,"18,920","12,480",582,1.7587829681718263,Europe,red
35992,Botswana,-22.3285,24.6849,2020-08-27,1562,3,199,"1,562",199,3,1.6548927653061667,Africa,cyan
35993,Brazil,-14.235,-51.9253,2020-08-27,3761391,118649,3122846,"3,761,391","3,122,846","118,649",22.943592263059262,Americas,navy
35994,Brunei,4.5353,114.7277,2020-08-27,144,3,139,144,139,3,1.6548927653061667,Asia,orange
35995,Bulgaria,42.7339,25.4858,2020-08-27,15908,594,11044,"15,908","11,044",594,1.7609361329980575,Europe,red
35996,Burkina Faso,12.2383,-1.5616,2020-08-27,1352,55,1058,"1,352","1,058",55,1.6642231462198356,Africa,cyan
35997,Burma,21.9162,95.956,2020-08-27,602,6,349,602,349,6,1.6554310565127246,Asia,orange
35998,Burundi,-3.3731,29.9189,2020-08-27,431,1,345,431,345,1,1.6545339045017948,Africa,cyan
35999,Cabo Verde,16.5388,-23.0418,2020-08-27,3699,38,2749,"3,699","2,749",38,1.6611728293826746,Africa,cyan
36000,Cambodia,11.55,104.9167,2020-08-27,273,0,265,273,265,0,1.654354474099609,Asia,orange
36001,Central African Republic,6.6111,20.9394,2020-08-27,4698,61,1782,"4,698","1,782",61,1.6652997286329514,Africa,cyan
36002,Chad,15.4542,18.7322,2020-08-27,1004,77,875,"1,004",875,77,1.6681706150679263,Africa,cyan
36003,Chile,-35.6751,-71.543,2020-08-27,404102,11072,377922,"404,102","377,922","11,072",3.641007887102342,Americas,navy
36004,Colombia,4.5709,-74.2973,2020-08-27,581995,18467,417781,"581,995","417,781","18,467",4.9678957112673725,Americas,navy
36005,Comoros,-11.6455,43.3333,2020-08-27,422,7,399,422,399,7,1.6556104869149104,Africa,cyan
36006,Congo,-0.228,15.8277,2020-08-27,3979,78,1742,"3,979","1,742",78,1.6683500454701123,Africa,cyan
36007,Congo,-4.0383,21.7587,2020-08-27,9915,255,9020,"9,915","9,020",255,1.7001092266570237,Africa,cyan
35989,Bhutan,27.5142,90.4336,2020-08-27,184,0,119,184,119,0,1.654354474099609,Asia,orange
36008,Costa Rica,9.7489,-83.7534,2020-08-27,37292,397,14471,"37,292","14,471",397,1.7255883437674273,Americas,navy
35988,Benin,9.3077,2.3158,2020-08-27,2145,40,1738,"2,145","1,738",40,1.6615316901870465,Africa,cyan
35986,Belgium,50.8333,4.469936,2020-08-27,83500,9884,18360,"83,500","18,360","9,884",3.427844569305445,Europe,red
36051,Kazakhstan,48.0196,66.9237,2020-08-27,105408,1523,95253,"105,408","95,253","1,523",1.9276269766287963,Asia,orange
35970,Afghanistan,33.93911,67.709953,2020-08-27,38129,1401,29046,"38,129","29,046","1,401",1.9057364675621116,Asia,orange
35971,Albania,41.1533,20.1683,2020-08-27,9083,266,4791,"9,083","4,791",266,1.702082961081069,Europe,red
35972,Algeria,28.0339,1.6596,2020-08-27,43016,1475,30157,"43,016","30,157","1,475",1.9190143173238712,Africa,cyan
35973,Andorra,42.5063,1.5218,2020-08-27,1098,53,893,"1,098",893,53,1.6638642854154637,Europe,red
35974,Angola,-11.2027,17.8739,2020-08-27,2415,105,1335,"2,415","1,335",105,1.6731946663291326,Africa,cyan
35975,Antigua and Barbuda,17.0608,-61.7964,2020-08-27,94,3,89,94,89,3,1.6548927653061667,Americas,navy
35976,Argentina,-38.4161,-63.6167,2020-08-27,380292,8050,274458,"380,292","274,458","8,050",3.09876921169643,Americas,navy
35977,Armenia,40.0691,45.0382,2020-08-27,43270,864,36988,"43,270","36,988",864,1.8093823415882615,Asia,orange
35978,Australia,-256.85020000000003,1130.8438999999998,2020-08-27,25448,583,20365,"25,448","20,365",583,1.7589623985740122,Oceania,green
35979,Austria,47.5162,14.5501,2020-08-27,26361,733,22317,"26,361","22,317",733,1.7858769589019032,Europe,red
35980,Azerbaijan,40.1431,47.5769,2020-08-27,35844,524,33364,"35,844","33,364",524,1.7483760048450416,Asia,orange
35981,Bahamas,25.025885,-78.035889,2020-08-27,2020,48,742,"2,020",742,48,1.6629671334045342,Americas,navy
35982,Bahrain,26.0275,50.55,2020-08-27,50756,188,47370,"50,756","47,370",188,1.6880873897105657,Asia,orange
35983,Bangladesh,23.685,90.3563,2020-08-27,304583,4127,193458,"304,583","193,458","4,127",2.394863743920985,Asia,orange
35984,Barbados,13.1939,-59.5432,2020-08-27,165,7,140,165,140,7,1.6556104869149104,Americas,navy
35985,Belarus,53.7098,27.9534,2020-08-27,71165,662,69650,"71,165","69,650",662,1.7731374003467015,Europe,red
35987,Belize,17.1899,-88.4976,2020-08-27,818,12,54,818,54,12,1.6565076389258402,Americas,navy
36009,Côte d'Ivoire,7.54,-5.5471,2020-08-27,17702,115,16139,"17,702","16,139",115,1.674988970350992,Africa,cyan
35990,Bolivia,-16.2902,-63.5887,2020-08-27,113129,4791,52521,"113,129","52,521","4,791",2.5140055309724496,Americas,navy
36011,Cuba,21.521757,-77.78116700000002,2020-08-27,3806,92,3195,"3,806","3,195",92,1.6708620711007154,Americas,navy
36033,Guatemala,15.7835,-90.2308,2020-08-27,71856,2685,59641,"71,856","59,641","2,685",2.136125103968859,Americas,navy
36034,Guinea,9.9456,-9.6966,2020-08-27,9213,58,8180,"9,213","8,180",58,1.6647614374263935,Africa,cyan
36035,Guinea-Bissau,11.8037,-15.1804,2020-08-27,2205,34,1127,"2,205","1,127",34,1.660455107773931,Africa,cyan
36036,Guyana,4.860416000000002,-58.93018000000001,2020-08-27,1140,32,616,"1,140",616,32,1.660096246969559,Americas,navy
36037,Haiti,18.9712,-72.2852,2020-08-27,8151,200,5743,"8,151","5,743",200,1.6902405545367971,Americas,navy
36038,Holy See,41.9029,12.4534,2020-08-27,12,0,12,12,12,0,1.654354474099609,Europe,red
36039,Honduras,15.2,-86.2419,2020-08-27,57669,1803,9586,"57,669","9,586","1,803",1.9778674892408596,Americas,navy
36040,Hungary,47.1625,19.5033,2020-08-27,5379,614,3757,"5,379","3,757",614,1.7645247410417764,Europe,red
36041,Iceland,64.9631,-19.0208,2020-08-27,2087,10,1964,"2,087","1,964",10,1.6561487781214683,Europe,red
36042,India,20.593684,78.96288,2020-08-27,3387500,61529,2583948,"3,387,500","2,583,948","61,529",12.69452769019834,Asia,orange
36043,Indonesia,-0.7893,113.9213,2020-08-27,162884,7064,118575,"162,884","118,575","7,064",2.9218508351410923,Asia,orange
36044,Iran,32.427908,53.68804599999999,2020-08-27,367796,21137,316638,"367,796","316,638","21,137",5.446974885103833,Asia,orange
36045,Iraq,33.223191,43.679291,2020-08-27,219435,6740,161009,"219,435","161,009","6,740",2.863715384832848,Asia,orange
36046,Ireland,53.1424,-7.6921,2020-08-27,28453,1777,23364,"28,453","23,364","1,777",1.9732022987840252,Europe,red
36047,Italy,41.87194,12.56738,2020-08-27,263949,35463,206554,"263,949","206,554","35,463",8.017494826819615,Europe,red
36048,Jamaica,18.1096,-77.2975,2020-08-27,1870,19,846,"1,870",846,19,1.6577636517411418,Americas,navy
36010,Croatia,45.1,15.2,2020-08-27,9192,177,6595,"9,192","6,595",177,1.6861136552865204,Europe,red
36032,Greece,39.0742,21.8243,2020-08-27,9531,254,1347,"9,531","1,347",254,1.6999297962548376,Europe,red
36031,Ghana,7.9465,-1.0232,2020-08-27,43841,270,42246,"43,841","42,246",270,1.7028006826898128,Africa,cyan
36049,Japan,36.204824,138.252924,2020-08-27,65653,1241,52542,"65,653","52,542","1,241",1.877027603212361,Asia,orange
36029,Gambia,13.4432,-15.3101,2020-08-27,2743,93,638,"2,743",638,93,1.6710415015029014,Africa,cyan
36030,Georgia,42.3154,43.3569,2020-08-27,1447,19,1190,"1,447","1,190",19,1.6577636517411418,Asia,orange
36013,Denmark,189.8634,-40.014300000000006,2020-08-27,17052,624,15135,"17,052","15,135",624,1.7663190450636357,Europe,red
36015,Djibouti,11.8251,42.5903,2020-08-27,5383,60,5307,"5,383","5,307",60,1.6651202982307653,Africa,cyan
36016,Dominica,15.415,-61.371,2020-08-27,20,0,18,20,18,0,1.654354474099609,Americas,navy
36017,Dominican Republic,18.7357,-70.1627,2020-08-27,92964,1630,64347,"92,964","64,347","1,630",1.9468260296626918,Americas,navy
36018,Ecuador,-1.8312,-78.1834,2020-08-27,111219,6471,95202,"111,219","95,202","6,471",2.81544860664483,Americas,navy
36019,El Salvador,13.7942,-88.8965,2020-08-27,25284,694,13291,"25,284","13,291",694,1.7788791732166516,Americas,navy
36020,Equatorial Guinea,1.6508,10.2679,2020-08-27,4928,83,3798,"4,928","3,798",83,1.6692471974810419,Africa,cyan
36012,Cyprus,35.1264,33.4299,2020-08-27,1467,20,935,"1,467",935,20,1.6579430821433276,Asia,orange
36022,Estonia,58.5953,25.0136,2020-08-27,2325,64,2067,"2,325","2,067",64,1.665838019839509,Europe,red
36023,Eswatini,-26.5225,31.4659,2020-08-27,4433,89,3115,"4,433","3,115",89,1.6703237798941575,Africa,cyan
36024,Ethiopia,9.145,40.4897,2020-08-27,46407,745,16829,"46,407","16,829",745,1.7880301237281346,Africa,cyan
36025,Fiji,-17.7134,178.065,2020-08-27,28,2,23,28,23,2,1.6547133349039806,Oceania,green
36026,Finland,61.92411,25.748151,2020-08-27,8019,335,7200,"8,019","7,200",335,1.7144636588318989,Europe,red
36027,France,91.39739499999999,60.04088600000003,2020-08-27,297485,30581,86271,"297,485","86,271","30,581",7.141515603347855,Europe,red
36028,Gabon,-0.8037,11.6094,2020-08-27,8468,53,7066,"8,468","7,066",53,1.6638642854154637,Africa,cyan
36021,Eritrea,15.1794,39.7823,2020-08-27,317,0,284,317,284,0,1.654354474099609,Africa,cyan
36240,Morocco,31.7917,-7.0926,2020-08-28,58489,1052,43049,"58,489","43,049","1,052",1.8431152571992182,Africa,cyan
36241,Namibia,-22.9576,18.4904,2020-08-28,6906,65,2789,"6,906","2,789",65,1.6660174502416951,Africa,cyan
36242,Nepal,28.1667,84.25,2020-08-28,36456,195,20242,"36,456","20,242",195,1.6893434025258673,Asia,orange
36243,Netherlands,107.0442,-264.9603,2020-08-28,71557,6247,964,"71,557",964,"6,247",2.775256196555179,Europe,red
36244,New Zealand,-40.9006,174.886,2020-08-28,1727,22,1568,"1,727","1,568",22,1.6583019429476997,Oceania,green
36245,Nicaragua,12.865416,-85.207229,2020-08-28,4494,137,2913,"4,494","2,913",137,1.6789364391990826,Americas,navy
36256,Poland,51.9194,19.1451,2020-08-28,65480,2018,44785,"65,480","44,785","2,018",2.0164450257108366,Europe,red
36246,Niger,17.607789,8.081666,2020-08-28,1175,69,1085,"1,175","1,085",69,1.6667351718504388,Africa,cyan
36250,Oman,21.512583,55.92325500000001,2020-08-28,85005,650,79608,"85,005","79,608",650,1.7709842355204701,Asia,orange
36248,North Macedonia,41.6086,21.7453,2020-08-28,14163,590,10933,"14,163","10,933",590,1.7602184113893138,Europe,red
36249,Norway,60.472,8.4689,2020-08-28,10582,264,9348,"10,582","9,348",264,1.7017241002766972,Europe,red
36251,Pakistan,30.3753,69.3451,2020-08-28,295053,6283,279937,"295,053","279,937","6,283",2.781715691033873,Asia,orange
36252,Panama,8.538,-80.7821,2020-08-28,90624,1966,64602,"90,624","64,602","1,966",2.0071146447971677,Americas,navy
36253,Papua New Guinea,-6.314993,143.95555,2020-08-28,453,5,232,453,232,5,1.6552516261105386,Oceania,green
36254,Paraguay,-23.4425,-58.4438,2020-08-28,15873,280,8595,"15,873","8,595",280,1.7045949867116723,Americas,navy
36255,Peru,-9.19,-75.0152,2020-08-28,621997,28277,429662,"621,997","429,662","28,277",6.728107956711448,Americas,navy
36239,Montenegro,42.708678000000006,19.37439,2020-08-28,4663,92,3731,"4,663","3,731",92,1.6708620711007154,Europe,red
36247,Nigeria,9.082,8.6753,2020-08-28,53477,1011,41017,"53,477","41,017","1,011",1.8357586107095947,Africa,cyan
36238,Mongolia,46.8625,103.8467,2020-08-28,301,0,291,301,291,0,1.654354474099609,Asia,orange
36236,Moldova,47.4116,28.3699,2020-08-28,35904,981,24156,"35,904","24,156",981,1.8303756986440165,Europe,red
36257,Portugal,39.3999,-8.2245,2020-08-28,57074,1815,41556,"57,074","41,556","1,815",1.9800206540670908,Europe,red
36219,Kosovo,42.602636,20.902977,2020-08-28,12683,488,8788,"12,683","8,788",488,1.7419165103663479,Europe,red
36220,Kyrgyzstan,41.20438,74.766098,2020-08-28,43587,1057,37726,"43,587","37,726","1,057",1.844012409210148,Asia,orange
36221,Latvia,56.8796,24.6032,2020-08-28,1375,34,1163,"1,375","1,163",34,1.660455107773931,Europe,red
36222,Lebanon,33.8547,35.8623,2020-08-28,15613,148,4260,"15,613","4,260",148,1.6809101736231282,Asia,orange
36223,Lesotho,-29.61,28.2336,2020-08-28,1051,31,526,"1,051",526,31,1.659916816567373,Africa,cyan
36224,Liberia,6.4280550000000005,-9.429499,2020-08-28,1298,82,832,"1,298",832,82,1.669067767078856,Africa,cyan
36225,Libya,26.3351,17.228331,2020-08-28,12629,226,1310,"12,629","1,310",226,1.6949057449936316,Africa,cyan
36226,Liechtenstein,47.14,9.55,2020-08-28,106,1,96,106,96,1,1.6545339045017948,Europe,red
36227,Lithuania,55.1694,23.8813,2020-08-28,2810,86,1816,"2,810","1,816",86,1.6697854886875998,Europe,red
36228,Luxembourg,49.8153,6.1296,2020-08-28,6580,124,5909,"6,580","5,909",124,1.6766038439706654,Europe,red
36230,Malawi,-13.2543,34.3015,2020-08-28,5523,174,3143,"5,523","3,143",174,1.6855753640799627,Africa,cyan
36231,Maldives,3.2028,73.2207,2020-08-28,7469,28,4873,"7,469","4,873",28,1.659378525360815,Asia,orange
36232,Mali,17.570692,-3.996166000000001,2020-08-28,2736,126,2055,"2,736","2,055",126,1.6769627047750375,Africa,cyan
36233,Malta,35.9375,14.3754,2020-08-28,1820,10,1186,"1,820","1,186",10,1.6561487781214683,Europe,red
36234,Mauritania,21.0079,-10.9408,2020-08-28,7012,158,6407,"7,012","6,407",158,1.6827044776449875,Africa,cyan
36235,Mexico,23.6345,-102.5528,2020-08-28,585738,63146,479770,"585,738","479,770","63,146",12.984666650533006,Americas,navy
36237,Monaco,43.7333,7.4167,2020-08-28,154,4,116,154,116,4,1.6550721957083527,Europe,red
36258,Qatar,25.3548,51.1839,2020-08-28,118196,196,115017,"118,196","115,017",196,1.6895228329280532,Asia,orange
36218,South Korea,35.90775700000001,127.766922,2020-08-28,19400,321,14765,"19,400","14,765",321,1.7119516332012958,Asia,orange
36260,Rwanda,-1.9403,29.8739,2020-08-28,3742,16,1866,"3,742","1,866",16,1.657225360534584,Africa,cyan
36282,Tajikistan,38.861,71.2761,2020-08-28,8481,68,7276,"8,481","7,276",68,1.6665557414482528,Asia,orange
36283,Tanzania,-6.369028,34.888822,2020-08-28,509,21,183,509,183,21,1.6581225125455137,Africa,cyan
36284,Thailand,15.870032,100.992541,2020-08-28,3411,58,3242,"3,411","3,242",58,1.6647614374263935,Asia,orange
36285,Togo,8.6195,0.8248,2020-08-28,1365,27,981,"1,365",981,27,1.6591990949586293,Africa,cyan
36286,Trinidad and Tobago,10.6918,-61.2225,2020-08-28,1554,19,628,"1,554",628,19,1.6577636517411418,Americas,navy
36287,Tunisia,33.886917,9.537499,2020-08-28,3461,74,1522,"3,461","1,522",74,1.6676323238613686,Africa,cyan
36288,Turkey,38.9637,35.2433,2020-08-28,265515,6245,241809,"265,515","241,809","6,245",2.7748973357508073,Asia,orange
36289,United States of America,40.0,-100.0,2020-08-28,5913941,181756,2118367,"5,913,941","2,118,367","181,756",34.26690665380741,Americas,navy
36290,Uganda,1.373333,32.290275,2020-08-28,2756,28,1288,"2,756","1,288",28,1.659378525360815,Africa,cyan
36291,Ukraine,48.3794,31.1656,2020-08-28,117172,2499,57051,"117,172","57,051","2,499",2.1027510491622743,Europe,red
36292,United Kingdom,270.02989800000006,-482.92466599999995,2020-08-28,333806,41573,1615,"333,806","1,615","41,573",9.113814584175712,Europe,red
36293,Uruguay,-32.5228,-55.7658,2020-08-28,1556,43,1352,"1,556","1,352",43,1.6620699813936044,Americas,navy
36294,Uzbekistan,41.377491,64.585262,2020-08-28,40720,302,37873,"40,720","37,873",302,1.7085424555597628,Asia,orange
36295,Venezuela,6.4238,-66.5897,2020-08-28,43879,366,34972,"43,879","34,972",366,1.720026001299663,Americas,navy
36296,West Bank and Gaza,31.9522,35.2332,2020-08-28,21251,145,14291,"21,251","14,291",145,1.6803718824165703,Asia,orange
36297,Western Sahara,24.2155,-12.8858,2020-08-28,10,1,8,10,8,1,1.6545339045017948,Africa,cyan
36298,Zambia,-13.133897,27.849332,2020-08-28,11779,283,10945,"11,779","10,945",283,1.70513327791823,Africa,cyan
36281,Taiwan,23.7,121.0,2020-08-28,487,7,462,487,462,7,1.6556104869149104,Asia,orange
36259,Romania,45.9432,24.9668,2020-08-28,84468,3507,37056,"84,468","37,056","3,507",2.2836168945657023,Europe,red
36280,Switzerland,46.8182,8.2275,2020-08-28,41346,2004,34800,"41,346","34,800","2,004",2.013933000080234,Europe,red
36278,Suriname,3.9193,-56.0278,2020-08-28,3848,66,2971,"3,848","2,971",66,1.666196880643881,Americas,navy
36261,Saint Kitts and Nevis,17.357822,-62.782998,2020-08-28,17,0,17,17,17,0,1.654354474099609,Americas,navy
36262,Saint Lucia,13.9094,-60.9789,2020-08-28,26,0,25,26,25,0,1.654354474099609,Americas,navy
36263,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-08-28,60,0,57,60,57,0,1.654354474099609,Americas,navy
36264,San Marino,43.9424,12.4578,2020-08-28,710,42,658,710,658,42,1.6618905509914184,Europe,red
36265,Sao Tome and Principe,0.1864,6.6131,2020-08-28,895,15,848,895,848,15,1.6570459301323979,Africa,cyan
36266,Saudi Arabia,23.885942,45.079162,2020-08-28,312924,3813,287403,"312,924","287,403","3,813",2.3385225976346,Asia,orange
36267,Senegal,14.4974,-14.4524,2020-08-28,13384,279,9091,"13,384","9,091",279,1.7044155563094863,Africa,cyan
36268,Serbia,44.0165,21.0059,2020-08-28,31207,709,0,"31,207",0,709,1.7815706292494407,Europe,red
36269,Seychelles,-4.6796,55.492,2020-08-28,136,0,127,136,127,0,1.654354474099609,Africa,cyan
36270,Sierra Leone,8.460555000000001,-11.779889,2020-08-28,2013,70,1581,"2,013","1,581",70,1.6669146022526247,Africa,cyan
36271,Singapore,1.2833,103.8333,2020-08-28,56666,27,55337,"56,666","55,337",27,1.6591990949586293,Asia,orange
36272,Slovakia,48.669,19.699,2020-08-28,3728,33,2225,"3,728","2,225",33,1.6602756773717449,Europe,red
36273,Slovenia,46.1512,14.9955,2020-08-28,2797,133,2236,"2,797","2,236",133,1.678218717590339,Europe,red
36274,Somalia,5.152149,46.199616,2020-08-28,3275,95,2443,"3,275","2,443",95,1.6714003623072733,Africa,cyan
36275,South Africa,-30.5595,22.9375,2020-08-28,620132,13743,533935,"620,132","533,935","13,743",4.120266491340989,Africa,cyan
36276,Sri Lanka,7.873054,80.77179699999998,2020-08-28,2989,12,2842,"2,989","2,842",12,1.6565076389258402,Asia,orange
36277,Sudan,12.8628,30.2176,2020-08-28,13082,823,6603,"13,082","6,603",823,1.802025695098638,Africa,cyan
36279,Sweden,60.128161,18.643501,2020-08-28,83958,5821,0,"83,958",0,"5,821",2.6988188452239683,Europe,red
36217,Kenya,-0.0236,37.9062,2020-08-28,33630,567,19434,"33,630","19,434",567,1.7560915121390372,Africa,cyan
