,Country/Region,Date,confirmed_cases,death_cases,recovered_cases,confirm,recovered,death,death1
19401,Colombia,2020-05-04,7973,358,1807,"7,973","1,807",358,0.7669042735455391
19402,Comoros,2020-05-04,3,0,0,3,0,0,0.06836577025798513
19403,Congo,2020-05-04,236,10,26,236,26,10,0.08787801895316805
19404,Congo,2020-05-04,682,34,80,682,80,34,0.13470741582160745
19405,Costa Rica,2020-05-04,742,6,399,742,399,6,0.08007311947509478
19406,Cote d'Ivoire,2020-05-04,1432,17,693,"1,432",693,17,0.10153659303979627
19407,Croatia,2020-05-04,2101,80,1522,"2,101","1,522",80,0.2244637598194496
19398,Chad,2020-05-04,117,10,39,117,39,10,0.08787801895316805
19408,Cuba,2020-05-04,1668,69,876,"1,668",876,69,0.2030002862547484
19386,Botswana,2020-05-04,23,1,8,23,8,1,0.07031699512750345
19384,Bolivia,2020-05-04,1681,82,174,"1,681",174,82,0.22836620955848624
19364,Afghanistan,2020-05-04,2894,90,397,"2,894",397,90,0.2439760085146328
19365,Albania,2020-05-04,803,31,543,803,543,31,0.1288537412130525
19366,Algeria,2020-05-04,4648,465,1998,"4,648","1,998",465,0.9756853345839979
19367,Andorra,2020-05-04,750,45,499,750,499,45,0.15617088938630894
19368,Angola,2020-05-04,35,2,11,35,11,2,0.07226821999702149
19369,Antigua and Barbuda,2020-05-04,25,3,15,25,15,3,0.07421944486653981
19370,Argentina,2020-05-04,4887,260,1442,"4,887","1,442",260,0.575684236332745
19371,Armenia,2020-05-04,2507,39,1071,"2,507","1,071",39,0.14446354016919905
19372,Australia,2020-05-04,6847,96,5887,"6,847","5,887",96,0.25568335773174256
19385,Bosnia and Herzegovina,2020-05-04,1926,78,855,"1,926",855,78,0.22056131008041294
19373,Austria,2020-05-04,15621,600,13316,"15,621","13,316",600,1.2391006919689695
19375,Bahamas,2020-05-04,83,11,25,83,25,11,0.08982924382268638
19376,Bahrain,2020-05-04,3533,8,1744,"3,533","1,744",8,0.08397556921413141
19377,Bangladesh,2020-05-04,10143,182,1209,"10,143","1,209",182,0.42348869651031695
19378,Barbados,2020-05-04,82,7,46,82,46,7,0.08202434434461309
19379,Belarus,2020-05-04,17489,103,3259,"17,489","3,259",103,0.2693419318183707
19380,Belgium,2020-05-04,50267,7924,12378,"50,267","12,378","7,924",15.529871636321053
19381,Belize,2020-05-04,18,2,14,18,14,2,0.07226821999702149
19382,Benin,2020-05-04,96,2,50,96,50,2,0.07226821999702149
19383,Bhutan,2020-05-04,7,0,5,7,5,0,0.06836577025798513
19374,Azerbaijan,2020-05-04,1984,26,1480,"1,984","1,480",26,0.11909761686546087
19409,Cyprus,2020-05-04,874,15,296,874,296,15,0.09763414330075963
19457,Kuwait,2020-05-04,5278,40,1947,"5,278","1,947",40,0.14641476503871734
19411,Denmark,2020-05-04,9868,493,7284,"9,868","7,284",493,1.0303196309305107
19436,Guinea-Bissau,2020-05-04,413,1,19,413,19,1,0.07031699512750345
19437,Guyana,2020-05-04,92,9,27,92,27,9,0.08592679408364973
19438,Haiti,2020-05-04,100,11,10,100,10,11,0.08982924382268638
19439,Holy See,2020-05-04,11,0,2,11,2,0,0.06836577025798513
19440,Honduras,2020-05-04,1178,83,122,"1,178",122,83,0.23031743442800456
19441,Hungary,2020-05-04,3035,351,630,"3,035",630,351,0.7532456994589108
19442,Iceland,2020-05-04,1799,10,1723,"1,799","1,723",10,0.08787801895316805
19443,India,2020-05-04,46437,1566,12847,"46,437","12,847","1,566",3.123983915923655
19410,Czechia,2020-05-04,7819,252,3807,"7,819","3,807",252,0.5600744373765986
19435,Guinea,2020-05-04,1710,9,450,"1,710",450,9,0.08592679408364973
19445,Iran,2020-05-04,98647,6277,79379,"98,647","79,379","6,277",12.3162042762244
19447,Ireland,2020-05-04,21772,1319,13386,"21,772","13,386","1,319",2.6420313731526335
19448,Israel,2020-05-04,16246,235,10064,"16,246","10,064",235,0.5269036145947872
19449,Italy,2020-05-04,211938,29079,82879,"211,938","82,879","29,079",56.808033750980854
19450,Jamaica,2020-05-04,471,9,38,471,38,9,0.08592679408364973
19451,Japan,2020-05-04,15078,536,4156,"15,078","4,156",536,1.1142223003197977
19452,Jordan,2020-05-04,465,9,370,465,370,9,0.08592679408364973
19453,Kazakhstan,2020-05-04,4049,29,1173,"4,049","1,173",29,0.12495129147401585
19454,Kenya,2020-05-04,490,24,173,490,173,24,0.11519516712642452
19455,Korea South,2020-05-04,10804,254,9283,"10,804","9,283",254,0.5639768871156352
19446,Iraq,2020-05-04,2346,98,1544,"2,346","1,544",98,0.2595858074707791
19434,Guatemala,2020-05-04,730,19,79,730,79,19,0.10543904277883293
19444,Indonesia,2020-05-04,11587,864,1954,"11,587","1,954",864,1.7542240575218029
19432,Greece,2020-05-04,2632,146,1374,"2,632","1,374",146,0.3532446012076579
19433,Grenada,2020-05-04,21,0,13,21,13,0,0.06836577025798513
19412,Diamond Princess,2020-05-04,712,13,645,712,645,13,0.093731693561723
19413,Djibouti,2020-05-04,1116,2,713,"1,116",713,2,0.07226821999702149
19414,Dominica,2020-05-04,16,0,13,16,13,0,0.06836577025798513
19415,Dominican Republic,2020-05-04,8235,346,1771,"8,235","1,771",346,0.7434895751113195
19416,Ecuador,2020-05-04,31881,1569,3433,"31,881","3,433","1,569",3.1298375905322096
19418,El Salvador,2020-05-04,555,13,180,555,180,13,0.093731693561723
19419,Equatorial Guinea,2020-05-04,315,3,13,315,13,3,0.07421944486653981
19420,Eritrea,2020-05-04,39,0,26,39,26,0,0.06836577025798513
19421,Estonia,2020-05-04,1703,55,259,"1,703",259,55,0.17568313808149189
19417,Egypt,2020-05-04,6813,436,1632,"6,813","1,632",436,0.9190998133679672
19423,Ethiopia,2020-05-04,140,3,75,140,75,3,0.07421944486653981
19422,Eswatini,2020-05-04,116,1,12,116,12,1,0.07031699512750345
19430,Germany,2020-05-04,166152,6993,132700,"166,152","132,700","6,993",13.713281282799509
19429,Georgia,2020-05-04,593,9,223,593,223,9,0.08592679408364973
19428,Gambia,2020-05-04,17,1,9,17,9,1,0.07031699512750345
19431,Ghana,2020-05-04,2719,18,294,"2,719",294,18,0.1034878179093146
19426,France,2020-05-04,169583,25204,51476,"169,583","51,476","25,204",49.24703738159742
19425,Finland,2020-05-04,5327,240,3500,"5,327","3,500",240,0.5366597389423788
19424,Fiji,2020-05-04,18,0,14,18,14,0,0.06836577025798513
19427,Gabon,2020-05-04,367,6,93,367,93,6,0.08007311947509478
19679,North Macedonia,2020-05-05,1526,86,1013,"1,526","1,013",86,0.2361711090365595
19672,Namibia,2020-05-05,16,0,8,16,8,0,0.06836577025798513
19673,Nepal,2020-05-05,82,0,16,82,16,0,0.06836577025798513
19674,Netherlands,2020-05-05,41286,5185,139,"41,286",139,"5,185",10.18546671871041
19675,New Zealand,2020-05-05,1488,21,1316,"1,488","1,316",21,0.10934149251786957
19676,Nicaragua,2020-05-05,16,5,7,16,7,5,0.07812189460557645
19677,Niger,2020-05-05,763,38,543,763,543,38,0.14251231529968073
19678,Nigeria,2020-05-05,2950,98,481,"2,950",481,98,0.2595858074707791
19680,Norway,2020-05-05,7955,215,32,"7,955",32,215,0.4878791172044211
19691,Romania,2020-05-05,13837,841,5454,"13,837","5,454",841,1.7093458855228816
19682,Pakistan,2020-05-05,24073,564,6464,"24,073","6,464",564,1.1688565966663105
19683,Panama,2020-05-05,7523,210,823,"7,523",823,210,0.4781229928568297
19684,Papua New Guinea,2020-05-05,8,0,8,8,8,0,0.06836577025798513
19685,Paraguay,2020-05-05,431,10,135,431,135,10,0.08787801895316805
19686,Peru,2020-05-05,51189,1444,15413,"51,189","15,413","1,444",2.8859344818424217
19687,Philippines,2020-05-05,9684,637,1408,"9,684","1,408",637,1.3112960121411472
19688,Poland,2020-05-05,14431,716,4280,"14,431","4,280",716,1.465442776833093
19689,Portugal,2020-05-05,25702,1074,1743,"25,702","1,743","1,074",2.1639812801206477
19690,Qatar,2020-05-05,17142,12,1924,"17,142","1,924",12,0.09178046869220467
19681,Oman,2020-05-05,2735,13,858,"2,735",858,13,0.093731693561723
19671,Mozambique,2020-05-05,81,0,19,81,19,0,0.06836577025798513
19648,Latvia,2020-05-05,896,17,348,896,348,17,0.10153659303979627
19669,Montenegro,2020-05-05,324,8,253,324,253,8,0.08397556921413141
19692,Russia,2020-05-05,155370,1451,19865,"155,370","19,865","1,451",2.8995930559290493
19649,Lebanon,2020-05-05,741,25,206,741,206,25,0.11714639199594255
19650,Lesotho,2020-05-05,0,0,0,0,0,0,0.06836577025798513
19651,Liberia,2020-05-05,170,20,58,170,58,20,0.10739026764835123
19652,Libya,2020-05-05,63,3,23,63,23,3,0.07421944486653981
19653,Liechtenstein,2020-05-05,82,1,55,82,55,1,0.07031699512750345
19654,Lithuania,2020-05-05,1423,46,678,"1,423",678,46,0.15812211425582728
19655,Luxembourg,2020-05-05,3840,96,3412,"3,840","3,412",96,0.25568335773174256
19656,MS Zaandam,2020-05-05,9,2,0,9,0,2,0.07226821999702149
19657,Madagascar,2020-05-05,151,0,101,151,101,0,0.06836577025798513
19658,Malawi,2020-05-05,41,3,9,41,9,3,0.07421944486653981
19659,Malaysia,2020-05-05,6383,106,4567,"6,383","4,567",106,0.27519560642692564
19660,Maldives,2020-05-05,573,2,20,573,20,2,0.07226821999702149
19661,Mali,2020-05-05,612,32,228,612,228,32,0.1308049660825708
19662,Malta,2020-05-05,482,5,403,482,403,5,0.07812189460557645
19663,Mauritania,2020-05-05,8,1,6,8,6,1,0.07031699512750345
19664,Mauritius,2020-05-05,332,10,319,332,319,10,0.08787801895316805
19665,Mexico,2020-05-05,26025,2507,16810,"26,025","16,810","2,507",4.960086518140382
19666,Moldova,2020-05-05,4363,136,1544,"4,363","1,544",136,0.3337323525124748
19667,Monaco,2020-05-05,95,4,81,95,81,4,0.07617066973605813
19668,Mongolia,2020-05-05,41,0,13,41,13,0,0.06836577025798513
19670,Morocco,2020-05-05,5219,181,1838,"5,219","1,838",181,0.4215374716407987
19693,Rwanda,2020-05-05,261,0,129,261,129,0,0.06836577025798513
19716,Syria,2020-05-05,44,3,27,44,27,3,0.07421944486653981
19695,Saint Lucia,2020-05-05,18,0,15,18,15,0,0.06836577025798513
19721,Timor-Leste,2020-05-05,24,0,20,24,20,0,0.06836577025798513
19722,Togo,2020-05-05,128,9,74,128,74,9,0.08592679408364973
19723,Trinidad and Tobago,2020-05-05,116,8,103,116,103,8,0.08397556921413141
19724,Tunisia,2020-05-05,1022,43,482,"1,022",482,43,0.15226843964727232
19725,Turkey,2020-05-05,129491,3520,73285,"129,491","73,285","3,520",6.936677310962428
19726,US,2020-05-05,1208271,71387,189791,"1,208,271","189,791","71,387",139.3604555305614
19727,Uganda,2020-05-05,98,0,55,98,55,0,0.06836577025798513
19728,Ukraine,2020-05-05,12697,316,1875,"12,697","1,875",316,0.6849528290257701
19729,United Arab Emirates,2020-05-05,15192,146,3153,"15,192","3,153",146,0.3532446012076579
19720,Thailand,2020-05-05,2988,54,2747,"2,988","2,747",54,0.17373191321197354
19730,United Kingdom,2020-05-05,196243,29501,926,"196,243",926,"29,501",57.631450645917575
19732,Uzbekistan,2020-05-05,2207,10,1501,"2,207","1,501",10,0.08787801895316805
19733,Venezuela,2020-05-05,361,10,158,361,158,10,0.08787801895316805
19734,Vietnam,2020-05-05,271,0,232,271,232,0,0.06836577025798513
19735,West Bank and Gaza,2020-05-05,371,2,127,371,127,2,0.07226821999702149
19736,Western Sahara,2020-05-05,6,0,5,6,5,0,0.06836577025798513
19737,Yemen,2020-05-05,22,4,1,22,1,4,0.07617066973605813
19738,Zambia,2020-05-05,138,3,92,138,92,3,0.07421944486653981
19739,Zimbabwe,2020-05-05,34,4,5,34,5,4,0.07617066973605813
19647,Laos,2020-05-05,19,0,9,19,9,0,0.06836577025798513
19731,Uruguay,2020-05-05,670,17,468,670,468,17,0.10153659303979627
19694,Saint Kitts and Nevis,2020-05-05,15,0,12,15,12,0,0.06836577025798513
19719,Tanzania,2020-05-05,480,16,167,480,167,16,0.09958536817027797
19717,Taiwan*,2020-05-05,438,6,334,438,334,6,0.08007311947509478
19696,Saint Vincent and the Grenadines,2020-05-05,17,0,9,17,9,0,0.06836577025798513
19697,San Marino,2020-05-05,589,41,92,589,92,41,0.14836598990823568
19698,Sao Tome and Principe,2020-05-05,174,3,4,174,4,3,0.07421944486653981
19699,Saudi Arabia,2020-05-05,30251,200,5431,"30,251","5,431",200,0.4586107441616465
19700,Senegal,2020-05-05,1329,11,470,"1,329",470,11,0.08982924382268638
19701,Serbia,2020-05-05,9677,200,1723,"9,677","1,723",200,0.4586107441616465
19702,Seychelles,2020-05-05,11,0,8,11,8,0,0.06836577025798513
19703,Sierra Leone,2020-05-05,199,11,43,199,43,11,0.08982924382268638
19704,Singapore,2020-05-05,19410,18,1519,"19,410","1,519",18,0.1034878179093146
19718,Tajikistan,2020-05-05,293,5,0,293,0,5,0.07812189460557645
19705,Slovakia,2020-05-05,1421,25,741,"1,421",741,25,0.11714639199594255
19707,Somalia,2020-05-05,835,38,75,835,75,38,0.14251231529968073
19708,South Africa,2020-05-05,7572,148,2746,"7,572","2,746",148,0.3571470509466945
19709,South Sudan,2020-05-05,52,0,0,52,0,0,0.06836577025798513
19710,Spain,2020-05-05,219329,25613,123486,"219,329","123,486","25,613",50.0450883532304
19711,Sri Lanka,2020-05-05,771,9,213,771,213,9,0.08592679408364973
19712,Sudan,2020-05-05,778,45,70,778,70,45,0.15617088938630894
19713,Suriname,2020-05-05,10,1,9,10,9,1,0.07031699512750345
19714,Sweden,2020-05-05,23216,2854,0,"23,216",0,"2,854",5.637161547863236
19715,Switzerland,2020-05-05,30009,1795,25400,"30,009","25,400","1,795",3.5708144110433477
19706,Slovenia,2020-05-05,1445,98,244,"1,445",244,98,0.2595858074707791
19646,Kyrgyzstan,2020-05-05,843,11,600,843,600,11,0.08982924382268638
19645,Kuwait,2020-05-05,5804,40,2032,"5,804","2,032",40,0.14641476503871734
19644,Kosovo,2020-05-05,856,26,490,856,490,26,0.11909761686546087
19577,Bulgaria,2020-05-05,1704,80,342,"1,704",342,80,0.2244637598194496
19578,Burkina Faso,2020-05-05,688,48,548,688,548,48,0.16202456399486365
19579,Burma,2020-05-05,161,6,49,161,49,6,0.08007311947509478
19580,Burundi,2020-05-05,15,1,7,15,7,1,0.07031699512750345
19581,Cabo Verde,2020-05-05,186,2,37,186,37,2,0.07226821999702149
19582,Cambodia,2020-05-05,122,0,120,122,120,0,0.06836577025798513
19583,Cameroon,2020-05-05,2104,64,953,"2,104",953,64,0.1932441619071568
19584,Canada,2020-05-05,63215,4190,27006,"63,215","27,006","4,190",8.243997973539694
19585,Central African Republic,2020-05-05,85,0,10,85,10,0,0.06836577025798513
19586,Chad,2020-05-05,170,17,43,170,43,17,0.10153659303979627
19587,Chile,2020-05-05,22016,275,10710,"22,016","10,710",275,0.6049526093755196
19588,China,2020-05-05,83968,4637,78870,"83,968","78,870","4,637",9.11619549021438
19589,Colombia,2020-05-05,8613,378,2013,"8,613","2,013",378,0.8059287709359053
19590,Comoros,2020-05-05,3,0,0,3,0,0,0.06836577025798513
19591,Congo,2020-05-05,236,10,26,236,26,10,0.08787801895316805
19592,Congo,2020-05-05,705,34,90,705,90,34,0.13470741582160745
19593,Costa Rica,2020-05-05,755,6,413,755,413,6,0.08007311947509478
19594,Cote d'Ivoire,2020-05-05,1464,18,701,"1,464",701,18,0.1034878179093146
19595,Croatia,2020-05-05,2112,83,1560,"2,112","1,560",83,0.23031743442800456
19576,Brunei,2020-05-05,138,1,131,138,131,1,0.07031699512750345
19575,Brazil,2020-05-05,115455,7938,48221,"115,455","48,221","7,938",15.55718878449431
19574,Botswana,2020-05-05,23,1,8,23,8,1,0.07031699512750345
19573,Bosnia and Herzegovina,2020-05-05,1946,79,911,"1,946",911,79,0.22251253494993128
19553,Albania,2020-05-05,820,31,570,820,570,31,0.1288537412130525
19554,Algeria,2020-05-05,4838,470,2067,"4,838","2,067",470,0.9854414589315896
19555,Andorra,2020-05-05,751,46,514,751,514,46,0.15812211425582728
19556,Angola,2020-05-05,36,2,11,36,11,2,0.07226821999702149
19557,Antigua and Barbuda,2020-05-05,25,3,16,25,16,3,0.07421944486653981
19558,Argentina,2020-05-05,5020,264,1472,"5,020","1,472",264,0.5834891358108183
19559,Armenia,2020-05-05,2619,40,1111,"2,619","1,111",40,0.14641476503871734
19560,Australia,2020-05-05,6875,97,5975,"6,875","5,975",97,0.2576345826012609
19561,Austria,2020-05-05,15650,606,13462,"15,650","13,462",606,1.2508080411860796
19596,Cuba,2020-05-05,1685,69,954,"1,685",954,69,0.2030002862547484
19562,Azerbaijan,2020-05-05,2060,26,1508,"2,060","1,508",26,0.11909761686546087
19564,Bahrain,2020-05-05,3720,8,1762,"3,720","1,762",8,0.08397556921413141
19565,Bangladesh,2020-05-05,10929,183,1403,"10,929","1,403",183,0.4254399213798353
19566,Barbados,2020-05-05,82,7,47,82,47,7,0.08202434434461309
19567,Belarus,2020-05-05,18350,107,3771,"18,350","3,771",107,0.277146831296444
19568,Belgium,2020-05-05,50509,8016,12441,"50,509","12,441","8,016",15.709384324316735
19569,Belize,2020-05-05,18,2,16,18,16,2,0.07226821999702149
19570,Benin,2020-05-05,96,2,50,96,50,2,0.07226821999702149
19571,Bhutan,2020-05-05,7,0,5,7,5,0,0.06836577025798513
19572,Bolivia,2020-05-05,1802,86,187,"1,802",187,86,0.2361711090365595
19563,Bahamas,2020-05-05,89,11,26,89,26,11,0.08982924382268638
19597,Cyprus,2020-05-05,878,15,296,878,296,15,0.09763414330075963
19552,Afghanistan,2020-05-05,3224,95,421,"3,224",421,95,0.2537321328622243
19599,Denmark,2020-05-05,10019,503,7492,"10,019","7,492",503,1.0498318796256936
19624,Guinea-Bissau,2020-05-05,413,1,19,413,19,1,0.07031699512750345
19625,Guyana,2020-05-05,93,10,27,93,27,10,0.08787801895316805
19626,Haiti,2020-05-05,101,12,10,101,10,12,0.09178046869220467
19627,Holy See,2020-05-05,11,0,2,11,2,0,0.06836577025798513
19628,Honduras,2020-05-05,1270,93,122,"1,270",122,93,0.2498296831231875
19629,Hungary,2020-05-05,3065,363,709,"3,065",709,363,0.7766603978931307
19630,Iceland,2020-05-05,1799,10,1733,"1,799","1,733",10,0.08787801895316805
19631,India,2020-05-05,49400,1693,14142,"49,400","14,142","1,693",3.37178947435248
19633,Iran,2020-05-05,99970,6340,80475,"99,970","80,475","6,340",12.439131443004054
19623,Guinea,2020-05-05,1811,10,498,"1,811",498,10,0.08787801895316805
19634,Iraq,2020-05-05,2431,102,1571,"2,431","1,571",102,0.2673907069488524
19636,Israel,2020-05-05,16289,238,10465,"16,289","10,465",238,0.5327572892033422
19637,Italy,2020-05-05,213013,29315,85231,"213,013","85,231","29,315",57.26852282018718
19638,Jamaica,2020-05-05,473,9,56,473,56,9,0.08592679408364973
19639,Japan,2020-05-05,15253,556,4496,"15,253","4,496",556,1.1532467977101641
19640,Jordan,2020-05-05,471,9,375,471,375,9,0.08592679408364973
19641,Kazakhstan,2020-05-05,4205,29,1279,"4,205","1,279",29,0.12495129147401585
19642,Kenya,2020-05-05,535,24,182,535,182,24,0.11519516712642452
19643,Korea South,2020-05-05,10806,255,9333,"10,806","9,333",255,0.5659281119851535
19598,Czechia,2020-05-05,7896,257,4006,"7,896","4,006",257,0.56983056172419
19635,Ireland,2020-05-05,21983,1339,13386,"21,983","13,386","1,339",2.6810558705429988
19622,Guatemala,2020-05-05,763,19,79,763,79,19,0.10543904277883293
19632,Indonesia,2020-05-05,12071,872,2197,"12,071","2,197",872,1.7698338564779492
19620,Greece,2020-05-05,2642,146,1374,"2,642","1,374",146,0.3532446012076579
19621,Grenada,2020-05-05,21,0,13,21,13,0,0.06836577025798513
19601,Djibouti,2020-05-05,1120,2,745,"1,120",745,2,0.07226821999702149
19602,Dominica,2020-05-05,16,0,14,16,14,0,0.06836577025798513
19603,Dominican Republic,2020-05-05,8480,354,1905,"8,480","1,905",354,0.7590993740674659
19604,Ecuador,2020-05-05,31881,1569,3433,"31,881","3,433","1,569",3.1298375905322096
19605,Egypt,2020-05-05,7201,452,1730,"7,201","1,730",452,0.95031941128026
19607,Equatorial Guinea,2020-05-05,315,3,13,315,13,3,0.07421944486653981
19608,Eritrea,2020-05-05,39,0,30,39,30,0,0.06836577025798513
19609,Estonia,2020-05-05,1711,55,261,"1,711",261,55,0.17568313808149189
19610,Eswatini,2020-05-05,119,1,12,119,12,1,0.07031699512750345
19606,El Salvador,2020-05-05,587,14,205,587,205,14,0.09568291843124133
19600,Diamond Princess,2020-05-05,712,13,645,712,645,13,0.093731693561723
19611,Ethiopia,2020-05-05,145,4,91,145,91,4,0.07617066973605813
19618,Germany,2020-05-05,167007,6993,135100,"167,007","135,100","6,993",13.713281282799509
19617,Georgia,2020-05-05,604,9,240,604,240,9,0.08592679408364973
19616,Gambia,2020-05-05,17,1,9,17,9,1,0.07031699512750345
19619,Ghana,2020-05-05,2719,18,294,"2,719",294,18,0.1034878179093146
19614,France,2020-05-05,170687,25537,52842,"170,687","52,842","25,537",49.89679526314701
19613,Finland,2020-05-05,5412,246,3500,"5,412","3,500",246,0.5483670881594886
19612,Fiji,2020-05-05,18,0,14,18,14,0,0.06836577025798513
19615,Gabon,2020-05-05,397,6,93,397,93,6,0.08007311947509478
19867,North Macedonia,2020-05-06,1539,88,1057,"1,539","1,057",88,0.24007355877559616
19860,Namibia,2020-05-06,16,0,8,16,8,0,0.06836577025798513
19861,Nepal,2020-05-06,99,0,22,99,22,0,0.06836577025798513
19862,Netherlands,2020-05-06,41518,5221,146,"41,518",146,"5,221",10.255710814013069
19863,New Zealand,2020-05-06,1489,21,1332,"1,489","1,332",21,0.10934149251786957
19864,Nicaragua,2020-05-06,16,5,7,16,7,5,0.07812189460557645
19865,Niger,2020-05-06,770,38,561,770,561,38,0.14251231529968073
19866,Nigeria,2020-05-06,3145,103,534,"3,145",534,103,0.2693419318183707
19868,Norway,2020-05-06,7996,216,32,"7,996",32,216,0.4898303420739394
19878,Qatar,2020-05-06,17972,12,2070,"17,972","2,070",12,0.09178046869220467
19870,Pakistan,2020-05-06,24644,585,6464,"24,644","6,464",585,1.209832318926195
19871,Panama,2020-05-06,7731,218,859,"7,731",859,218,0.4937327918129761
19872,Papua New Guinea,2020-05-06,8,0,8,8,8,0,0.06836577025798513
19873,Paraguay,2020-05-06,440,10,142,440,142,10,0.08787801895316805
19874,Peru,2020-05-06,54817,1533,17527,"54,817","17,527","1,533",3.0595934952295507
19875,Philippines,2020-05-06,10004,658,1506,"10,004","1,506",658,1.3522717344010315
19876,Poland,2020-05-06,14740,733,4655,"14,740","4,655",733,1.4986135996149044
19877,Portugal,2020-05-06,26182,1089,2076,"26,182","2,076","1,089",2.1932496531634222
19859,Mozambique,2020-05-06,81,0,21,81,21,0,0.06836577025798513
19869,Oman,2020-05-06,2903,13,888,"2,903",888,13,0.093731693561723
19858,Morocco,2020-05-06,5408,183,2017,"5,408","2,017",183,0.4254399213798353
19836,Latvia,2020-05-06,900,17,464,900,464,17,0.10153659303979627
19856,Mongolia,2020-05-06,41,0,13,41,13,0,0.06836577025798513
19879,Romania,2020-05-06,14107,864,5788,"14,107","5,788",864,1.7542240575218029
19837,Lebanon,2020-05-06,750,25,206,750,206,25,0.11714639199594255
19838,Lesotho,2020-05-06,0,0,0,0,0,0,0.06836577025798513
19839,Liberia,2020-05-06,178,20,75,178,75,20,0.10739026764835123
19840,Libya,2020-05-06,64,3,24,64,24,3,0.07421944486653981
19841,Liechtenstein,2020-05-06,82,1,55,82,55,1,0.07031699512750345
19842,Lithuania,2020-05-06,1428,48,718,"1,428",718,48,0.16202456399486365
19843,Luxembourg,2020-05-06,3851,98,3452,"3,851","3,452",98,0.2595858074707791
19844,MS Zaandam,2020-05-06,9,2,0,9,0,2,0.07226821999702149
19857,Montenegro,2020-05-06,324,8,261,324,261,8,0.08397556921413141
19845,Madagascar,2020-05-06,158,0,101,158,101,0,0.06836577025798513
19847,Malaysia,2020-05-06,6428,107,4702,"6,428","4,702",107,0.277146831296444
19848,Maldives,2020-05-06,617,2,20,617,20,2,0.07226821999702149
19849,Mali,2020-05-06,631,32,261,631,261,32,0.1308049660825708
19850,Malta,2020-05-06,484,5,407,484,407,5,0.07812189460557645
19851,Mauritania,2020-05-06,8,1,6,8,6,1,0.07031699512750345
19852,Mauritius,2020-05-06,332,10,320,332,320,10,0.08787801895316805
19853,Mexico,2020-05-06,27634,2704,17781,"27,634","17,781","2,704",5.344477817435488
19854,Moldova,2020-05-06,4476,143,1658,"4,476","1,658",143,0.3473909265991029
19855,Monaco,2020-05-06,95,4,82,95,82,4,0.07617066973605813
19846,Malawi,2020-05-06,43,3,9,43,9,3,0.07421944486653981
19880,Russia,2020-05-06,165929,1537,21327,"165,929","21,327","1,537",3.067398394707624
19903,Switzerland,2020-05-06,30060,1805,25700,"30,060","25,700","1,805",3.5903266597385306
19882,Saint Kitts and Nevis,2020-05-06,15,0,12,15,12,0,0.06836577025798513
19908,Thailand,2020-05-06,2989,55,2761,"2,989","2,761",55,0.17568313808149189
19909,Timor-Leste,2020-05-06,24,0,20,24,20,0,0.06836577025798513
19910,Togo,2020-05-06,128,9,77,128,77,9,0.08592679408364973
19911,Trinidad and Tobago,2020-05-06,116,8,103,116,103,8,0.08397556921413141
19912,Tunisia,2020-05-06,1025,43,591,"1,025",591,43,0.15226843964727232
19913,Turkey,2020-05-06,131744,3584,78202,"131,744","78,202","3,584",7.0615557026116
19914,US,2020-05-06,1233527,73775,189910,"1,233,527","189,910","73,775",144.01998051897112
19915,Uganda,2020-05-06,100,0,55,100,55,0,0.06836577025798513
19916,Ukraine,2020-05-06,13184,327,2097,"13,184","2,097",327,0.7064163025904715
19907,Tanzania,2020-05-06,480,16,167,480,167,16,0.09958536817027797
19917,United Arab Emirates,2020-05-06,15738,157,3359,"15,738","3,359",157,0.3747080747723592
19919,Uruguay,2020-05-06,673,17,486,673,486,17,0.10153659303979627
19920,Uzbekistan,2020-05-06,2233,10,1577,"2,233","1,577",10,0.08787801895316805
19921,Venezuela,2020-05-06,379,10,176,379,176,10,0.08787801895316805
19922,Vietnam,2020-05-06,271,0,232,271,232,0,0.06836577025798513
19923,West Bank and Gaza,2020-05-06,374,2,174,374,174,2,0.07226821999702149
19924,Western Sahara,2020-05-06,6,0,5,6,5,0,0.06836577025798513
19925,Yemen,2020-05-06,25,5,1,25,1,5,0.07812189460557645
19926,Zambia,2020-05-06,146,4,101,146,101,4,0.07617066973605813
19835,Laos,2020-05-06,19,0,10,19,10,0,0.06836577025798513
19918,United Kingdom,2020-05-06,202359,30150,934,"202,359",934,"30,150",58.89779558623496
19881,Rwanda,2020-05-06,268,0,130,268,130,0,0.06836577025798513
19906,Tajikistan,2020-05-06,379,8,0,379,0,8,0.08397556921413141
19904,Syria,2020-05-06,45,3,27,45,27,3,0.07421944486653981
19883,Saint Lucia,2020-05-06,18,0,15,18,15,0,0.06836577025798513
19884,Saint Vincent and the Grenadines,2020-05-06,17,0,9,17,9,0,0.06836577025798513
19885,San Marino,2020-05-06,608,41,97,608,97,41,0.14836598990823568
19886,Sao Tome and Principe,2020-05-06,174,3,4,174,4,3,0.07421944486653981
19887,Saudi Arabia,2020-05-06,31938,209,6783,"31,938","6,783",209,0.4761717679873113
19888,Senegal,2020-05-06,1433,12,493,"1,433",493,12,0.09178046869220467
19889,Serbia,2020-05-06,9791,203,1971,"9,791","1,971",203,0.4644644187702014
19890,Seychelles,2020-05-06,11,0,8,11,8,0,0.06836577025798513
19891,Sierra Leone,2020-05-06,225,14,54,225,54,14,0.09568291843124133
19905,Taiwan*,2020-05-06,439,6,339,439,339,6,0.08007311947509478
